DateAware,DateSubmitted,DataBreachCause,DateStart,DateEnd,Name,Id,CyberattackType,WashingtoniansAffected,IndustryType,BusinessType,Year,YearText,WashingtoniansAffectedRange,BreachLifecycleRange,DaysToContainBreach,DaysToIdentifyBreach,DaysBreachLifecycle,DiscoveredInProgress,DaysOfExposure,DaysElapsedBetweenEndAndDiscovery,EndedOnDayDiscovered,DaysElapsedBeforeNotification,DaysOfExposureRange
01/26/2017 12:00:00 AM,04/18/2017 12:00:00 AM,Cyberattack,01/23/2017 12:00:00 AM,02/22/2017 12:00:00 AM,Pacific Lutheran University,9694,Phishing,813,Education,,2017,2017,500-999,Jan-99,27,3,30,TRUE,30,,FALSE,82,Jan-99
03/17/2017 12:00:00 AM,04/25/2017 12:00:00 AM,Theft or Mistake,,,Seattle Housing Authority,9696,,1500,Government,,2017,2017,"1,000-9,999",Unknown,,,,FALSE,,,FALSE,39,Unknown
08-10-16 0:00,05-09-17 0:00,Cyberattack,08-10-16 0:00,08-10-16 0:00,Seattle Indian Health Board,9699,Other,4579,Health,,2017,2017,"1,000-9,999",0,0,0,0,TRUE,0,,TRUE,272,0
04/24/2017 12:00:00 AM,05-12-17 0:00,Cyberattack,04-04-16 0:00,03-01-17 0:00,Brooks Brothers,9700,Skimmers,,Business,Clothing,2017,2017,Unknown,300-399,0,385,385,FALSE,331,54,FALSE,18,300-399
04/17/2017 12:00:00 AM,05-12-17 0:00,Cyberattack,11/14/2016 12:00:00 AM,04/17/2017 12:00:00 AM,Indigo Wild,9701,Malware,501,Business,Retail,2017,2017,500-999,100-199,0,154,154,TRUE,154,,TRUE,25,100-199
02/23/2017 12:00:00 AM,05/15/2017 12:00:00 AM,Cyberattack,12/20/2016 12:00:00 AM,03-03-17 0:00,Kuru Footwear,9702,Malware,513,Business,Clothing,2017,2017,500-999,Jan-99,8,65,73,TRUE,73,,FALSE,81,Jan-99
04/24/2017 12:00:00 AM,05/15/2017 12:00:00 AM,Cyberattack,01-04-16 0:00,03/29/2017 12:00:00 AM,TALX Corporation,9703,Other,1467,Finance,,2017,2017,"1,000-9,999",400-499,0,476,476,FALSE,450,26,FALSE,21,400-499
04-03-17 0:00,05/16/2017 12:00:00 AM,Cyberattack,,,"Nicopure Labs, LLC",9704,Malware,541,Business,Consumable,2017,2017,500-999,Unknown,,,,FALSE,,,FALSE,43,Unknown
,05/17/2017 12:00:00 AM,Cyberattack,01/30/2017 12:00:00 AM,04-11-17 0:00,"Rite Aid Online Store, Inc.",9705,Malware,657,Business,Retail,2017,2017,500-999,Unknown,,,,FALSE,71,,FALSE,,Jan-99
05-09-17 0:00,05/19/2017 12:00:00 AM,Theft or Mistake,05-09-17 0:00,05-09-17 0:00,Zillow,9706,,1086,Business,Real Estate,2017,2017,"1,000-9,999",0,0,0,0,TRUE,0,,TRUE,10,0
02-06-17 0:00,05/24/2017 12:00:00 AM,Cyberattack,02/26/2016 12:00:00 AM,12-05-16 0:00,"Incipio, LLC",9707,,1650,Business,Accessories,2017,2017,"1,000-9,999",300-399,0,346,346,FALSE,283,63,FALSE,107,200-299
05/26/2017 12:00:00 AM,05/26/2017 12:00:00 AM,Unauthorized Access,10/23/2013 12:00:00 AM,03/31/2017 12:00:00 AM,"Kennewick Public Hospital District, dba Trios Health",9708,,942,Health,,2017,2017,500-999,500+,0,1311,1311,FALSE,1255,56,FALSE,0,500+
04/18/2017 12:00:00 AM,06-05-17 0:00,Unauthorized Access,08-10-16 0:00,02-09-17 0:00,"GameStop, Inc.",9710,,27956,Business,Retail,2017,2017,"10,000-49,999",200-299,0,251,251,FALSE,183,68,FALSE,48,100-199
04/26/2017 12:00:00 AM,06-08-17 0:00,Theft or Mistake,,,Washington State University,9712,,769088,Education,,2017,2017,"50,000-999,999",Unknown,,,,FALSE,,,FALSE,43,Unknown
05/17/2017 12:00:00 AM,06/20/2017 12:00:00 AM,Cyberattack,11-01-16 0:00,03/30/2017 12:00:00 AM,Home Point Financial Corporation,9714,Phishing,815,Finance,,2017,2017,500-999,100-199,0,197,197,FALSE,149,48,FALSE,34,100-199
03/22/2017 12:00:00 AM,06/22/2017 12:00:00 AM,Cyberattack,03-02-17 0:00,06/15/2017 12:00:00 AM,GOLFTEC,9715,Skimmers,653,Business,Other,2017,2017,500-999,100-199,85,20,105,TRUE,105,,FALSE,92,100-199
03/14/2017 12:00:00 AM,06/22/2017 12:00:00 AM,Unauthorized Access,,,Caliber Home Loans,9716,,20437,Finance,,2017,2017,"10,000-49,999",Unknown,,,,FALSE,,,FALSE,100,Unknown
06-06-17 0:00,06/30/2017 12:00:00 AM,Unauthorized Access,08-10-16 0:00,03-09-17 0:00,Preferred Hotel Group,9717,,2370,Business,Hospitality,2017,2017,"1,000-9,999",300-399,0,300,300,FALSE,211,89,FALSE,24,200-299
06-06-17 0:00,07-05-17 0:00,Cyberattack,08/29/2016 12:00:00 AM,03-09-17 0:00,Loews Hotels & Co. ,9718,Malware,912,Business,Hospitality,2017,2017,500-999,200-299,0,281,281,FALSE,192,89,FALSE,29,100-199
06-06-17 0:00,07-06-17 0:00,Cyberattack,08-10-16 0:00,03-09-17 0:00,Four Seasons Hotels Limited,9719,,636,Business,Hospitality,2017,2017,500-999,300-399,0,300,300,FALSE,211,89,FALSE,30,200-299
06/13/2017 12:00:00 AM,07-10-17 0:00,Cyberattack,06/13/2017 12:00:00 AM,06/21/2017 12:00:00 AM,Pacific Science Center,9720,Phishing,605,Business,Entertainment,2017,2017,500-999,Jan-99,8,0,8,TRUE,8,,FALSE,27,Jan-99
06-06-17 0:00,08-03-17 0:00,Cyberattack,08-10-16 0:00,03-09-17 0:00,"Two Roads Hospitality, LLC",9723,Malware,5401,Business,Hospitality,2018,2018,"1,000-9,999",300-399,0,300,300,FALSE,211,89,FALSE,58,200-299
06-08-17 0:00,07/21/2017 12:00:00 AM,Cyberattack,,,Value Eyecare Network,9724,Malware,2696,Business,Accessories,2017,2017,"1,000-9,999",Unknown,,,,FALSE,,,FALSE,43,Unknown
06/25/2017 12:00:00 AM,07/18/2017 12:00:00 AM,Unauthorized Access,05-06-17 0:00,05-10-17 0:00,"Keller Williams Realty, Inc.",9725,,9425,Business,Real Estate,2017,2017,"1,000-9,999",Jan-99,0,50,50,FALSE,4,46,FALSE,23,Jan-99
06/26/2017 12:00:00 AM,07/26/2017 12:00:00 AM,Cyberattack,12/21/2016 12:00:00 AM,04-11-17 0:00,Al J. Schneider Company (Galt House Hotel),9728,Skimmers,791,Business,Hospitality,2018,2018,500-999,100-199,0,187,187,FALSE,111,76,FALSE,30,100-199
05-02-17 0:00,07/26/2017 12:00:00 AM,Cyberattack,,,Steel Technologies LLC (Hydro Flask Brand),9729,Other,1780,Business,Manufacturing,2018,2018,"1,000-9,999",Unknown,,,,FALSE,,,FALSE,85,Unknown
06-06-17 0:00,07/28/2017 12:00:00 AM,Unauthorized Access,08-10-16 0:00,03-09-17 0:00,Noble House Hotels & Resorts,9730,,523,Business,Hospitality,2018,2018,500-999,300-399,0,300,300,FALSE,211,89,FALSE,52,200-299
06-06-17 0:00,08-03-17 0:00,Unauthorized Access,08-10-16 0:00,03-09-17 0:00,Silver Cloud Inns & Hotels,9731,,1382,Business,Hospitality,2018,2018,"1,000-9,999",300-399,0,300,300,FALSE,211,89,FALSE,58,200-299
06/26/2017 12:00:00 AM,08/14/2017 12:00:00 AM,Cyberattack,,,TRUEbenefits LLC,9732,Phishing,12327,Business,Human Resources,2018,2018,"10,000-49,999",Unknown,,,,FALSE,,,FALSE,49,Unknown
08/15/2017 12:00:00 AM,08/24/2017 12:00:00 AM,Theft or Mistake,12-01-16 0:00,12-01-16 0:00,Green River Community College,9733,,3399,Education,,2018,2018,"1,000-9,999",200-299,0,257,257,FALSE,0,257,FALSE,9,0
07/18/2017 12:00:00 AM,08/31/2017 12:00:00 AM,Theft or Mistake,,,Timberland Bank,9734,,5688,Finance,,2018,2018,"1,000-9,999",Unknown,,,,FALSE,,,FALSE,44,Unknown
07/29/2017 12:00:00 AM,09-07-17 0:00,Cyberattack,05/16/2017 12:00:00 AM,07/31/2017 12:00:00 AM,"Equifax, Inc.",9735,Other,3243664,Finance,,2018,2018,"1,000,000+",Jan-99,2,74,76,TRUE,76,,FALSE,40,Jan-99
08/23/2017 12:00:00 AM,09/18/2017 12:00:00 AM,Theft or Mistake,08/23/2017 12:00:00 AM,08/23/2017 12:00:00 AM,"W.W. Grainger, Inc.",9737,,725,Business,Manufacturing,2018,2018,500-999,0,0,0,0,TRUE,0,,TRUE,26,0
06-01-17 0:00,09/29/2017 12:00:00 AM,Unauthorized Access,06-01-17 0:00,06-01-17 0:00,BSI Financial Services,9738,,580,Finance,,2018,2018,500-999,0,0,0,0,TRUE,0,,TRUE,120,0
07/26/2017 12:00:00 AM,09/29/2017 12:00:00 AM,Unauthorized Access,,,The Online Traffic School,9739,,2404,Business,Transportation,2018,2018,"1,000-9,999",Unknown,,,,FALSE,,,FALSE,65,Unknown
08/30/2017 12:00:00 AM,10-03-17 0:00,Unauthorized Access,,,"FlexShopper, LLC",9740,,2396,Business,Retail,2018,2018,"1,000-9,999",Unknown,,,,FALSE,,,FALSE,34,Unknown
09-06-17 0:00,10-06-17 0:00,Cyberattack,07/31/2017 12:00:00 AM,08/28/2017 12:00:00 AM,Catholic United Financial,9742,Malware,704,Finance,,2018,2018,500-999,Jan-99,0,37,37,FALSE,28,9,FALSE,30,Jan-99
09/13/2017 12:00:00 AM,10-06-17 0:00,Cyberattack,05/27/2017 12:00:00 AM,07-12-17 0:00,"Provo Craft & Novelty, Inc.",9743,,773,Business,Manufacturing,2018,2018,500-999,100-199,0,109,109,FALSE,46,63,FALSE,23,Jan-99
08-11-17 0:00,10-06-17 0:00,Cyberattack,04/25/2017 12:00:00 AM,08/29/2017 12:00:00 AM,Tommie Copper Inc.,9744,Malware,695,Business,Clothing,2018,2018,500-999,100-199,18,108,126,TRUE,126,,FALSE,56,100-199
10-05-17 0:00,10/16/2017 12:00:00 AM,Unauthorized Access,10-01-17 0:00,10-02-17 0:00,"Pizza Hut, LLC",9745,,1896,Business,Hospitality,2018,2018,"1,000-9,999",Jan-99,0,4,4,FALSE,1,3,FALSE,11,Jan-99
09/23/2017 12:00:00 AM,10/20/2017 12:00:00 AM,Cyberattack,03-10-17 0:00,09/28/2017 12:00:00 AM,"Whole Foods Market Services, Inc.",9746,Malware,,Business,Retail,2018,2018,Unknown,200-299,5,197,202,TRUE,202,,FALSE,27,200-299
09/27/2017 12:00:00 AM,10/30/2017 12:00:00 AM,Unauthorized Access,09/27/2017 12:00:00 AM,09/27/2017 12:00:00 AM,HumanGood,9747,,642,Non-Profit/Charity,,2018,2018,500-999,0,0,0,0,TRUE,0,,TRUE,33,0
09-07-17 0:00,11-03-17 0:00,Cyberattack,09-07-17 0:00,09-07-17 0:00,"Tween Brands, Inc.",9748,Other,2477,Business,Clothing,2018,2018,"1,000-9,999",0,0,0,0,TRUE,0,,TRUE,57,0
09/20/2017 12:00:00 AM,11/15/2017 12:00:00 AM,Theft or Mistake,09/20/2017 12:00:00 AM,09/20/2017 12:00:00 AM,Western State Hospital,9750,,515,Health,,2018,2018,500-999,0,0,0,0,TRUE,0,,TRUE,56,0
11/15/2016 12:00:00 AM,11/21/2017 12:00:00 AM,Cyberattack,10/13/2016 12:00:00 AM,11/15/2016 12:00:00 AM,"Uber Technologies, Inc.",9752,,10888,Business,Transportation,2018,2018,"10,000-49,999",Jan-99,0,33,33,TRUE,33,,TRUE,371,Jan-99
,11/27/2017 12:00:00 AM,Cyberattack,10/26/2016 12:00:00 AM,10/19/2017 12:00:00 AM,"Bulletproof 360, Inc.",9753,Malware,4077,Business,Consumable,2018,2018,"1,000-9,999",Unknown,,,,FALSE,358,,FALSE,,300-399
09-06-17 0:00,12-01-17 0:00,Unauthorized Access,06/15/2016 12:00:00 AM,11-06-17 0:00,JAM Paper & Envelope,9754,,590,Business,Manufacturing,2018,2018,500-999,500+,61,448,509,TRUE,509,,FALSE,86,500+
10-06-17 0:00,12-11-17 0:00,Cyberattack,07-01-15 0:00,10-06-17 0:00,"Combat Brands, LLC",9755,Malware,956,Business,Fitness,2018,2018,500-999,500+,0,828,828,TRUE,828,,TRUE,66,500+
12-11-17 0:00,12/22/2017 12:00:00 AM,Unauthorized Access,04/25/2017 12:00:00 AM,,"LiveGlam, Inc.",9756,,600,Business,Cosmetic,2018,2018,500-999,Unknown,,230,,FALSE,,,FALSE,11,Unknown
11-10-17 0:00,12/22/2017 12:00:00 AM,Unauthorized Access,,,"TIO Networks USA, Inc.",9757,,1962,Finance,,2018,2018,"1,000-9,999",Unknown,,,,FALSE,,,FALSE,42,Unknown
10-01-17 0:00,12/28/2017 12:00:00 AM,Cyberattack,04-03-17 0:00,11/18/2017 12:00:00 AM,"Forever 21, Inc.",9758,Malware,,Business,Clothing,2018,2018,Unknown,200-299,48,181,229,TRUE,229,,FALSE,88,200-299
12-05-17 0:00,01-02-18 0:00,Unauthorized Access,12-02-17 0:00,12-02-17 0:00,Multnomah Athletic Club,9759,,661,Business,Fitness,2018,2018,500-999,Jan-99,0,3,3,FALSE,0,3,FALSE,28,0
11/29/2017 12:00:00 AM,01-10-18 0:00,Unauthorized Access,,,"talentReef, Inc.",9760,,604,Business,Human Resources,2018,2018,500-999,Unknown,,,,FALSE,,,FALSE,42,Unknown
12/22/2017 12:00:00 AM,01-11-18 0:00,Cyberattack,06-08-17 0:00,12/22/2017 12:00:00 AM,"Deli Management, Inc. (Jason's Deli)",9761,Malware,,Business,Hospitality,2018,2018,Unknown,100-199,0,197,197,TRUE,197,,TRUE,20,100-199
09/13/2017 12:00:00 AM,01-12-18 0:00,Cyberattack,06-09-17 0:00,10-02-17 0:00,"Guarenteed Rate, Inc.",9762,Phishing,2545,Finance,,2018,2018,"1,000-9,999",100-199,19,96,115,TRUE,115,,FALSE,121,100-199
11/30/2017 12:00:00 AM,01/25/2018 12:00:00 AM,Theft or Mistake,11/30/2017 12:00:00 AM,11/30/2017 12:00:00 AM,Zachary E. Adkins DDS,9764,,,Health,,2018,2018,Unknown,0,0,0,0,TRUE,0,,TRUE,56,0
01/31/2018 12:00:00 AM,02-01-18 0:00,Cyberattack,01/30/2018 12:00:00 AM,01/30/2018 12:00:00 AM,North Beach School District,9765,Phishing,,Education,,2018,2018,Unknown,Jan-99,0,1,1,FALSE,0,1,FALSE,1,0
12/22/2017 12:00:00 AM,02-05-18 0:00,Theft or Mistake,12/22/2017 12:00:00 AM,12/22/2017 12:00:00 AM,"PAR Electrical Contractors, Inc.",9766,,768,Business,Construction,2018,2018,500-999,0,0,0,0,TRUE,0,,TRUE,45,0
01-10-18 0:00,02/23/2018 12:00:00 AM,Unauthorized Access,01/20/2017 12:00:00 AM,01/29/2018 12:00:00 AM,North 40 Outfitters,9767,,2671,Business,Retail,2018,2018,"1,000-9,999",300-399,19,355,374,TRUE,374,,FALSE,44,300-399
11-02-17 0:00,02/27/2018 12:00:00 AM,Unauthorized Access,08/14/2017 12:00:00 AM,08/18/2017 12:00:00 AM,FastHealth Corporation,9768,,2876,Health,,2018,2018,"1,000-9,999",Jan-99,0,80,80,FALSE,4,76,FALSE,117,Jan-99
02/14/2018 12:00:00 AM,03-02-18 0:00,Cyberattack,06-01-16 0:00,11/30/2017 12:00:00 AM,Preferred Hotels & Resorts,9769,Malware,21687,Business,Hospitality,2018,2018,"10,000-49,999",500+,0,623,623,FALSE,547,76,FALSE,16,500+
08-01-17 0:00,03-08-18 0:00,Cyberattack,,,ABM Industries Incorporated,9770,Phishing,1100,Business,Professional Services,2018,2018,"1,000-9,999",Unknown,,,,FALSE,,,FALSE,219,Unknown
02/15/2018 12:00:00 AM,03/15/2018 12:00:00 AM,Theft or Mistake,,,"Parker Staffing Services, LLC",9771,,,Business,Human Resources,2018,2018,Unknown,Unknown,,,,FALSE,,,FALSE,28,Unknown
,03/19/2018 12:00:00 AM,Cyberattack,05/15/2017 12:00:00 AM,01/30/2018 12:00:00 AM,"Bronson Nutritionals, LLC",9772,Malware,774,Business,Consumable,2018,2018,500-999,Unknown,,,,FALSE,260,,FALSE,,200-299
03-01-18 0:00,03/20/2018 12:00:00 AM,Cyberattack,10-01-17 0:00,12/22/2017 12:00:00 AM,Orbitz,9773,,5013,Business,Hospitality,2018,2018,"1,000-9,999",100-199,0,151,151,FALSE,82,69,FALSE,19,Jan-99
02/25/2018 12:00:00 AM,03/27/2018 12:00:00 AM,Cyberattack,02/25/2018 12:00:00 AM,02/25/2018 12:00:00 AM,Manduka,9775,Malware,1634,Business,Fitness,2018,2018,"1,000-9,999",0,0,0,0,TRUE,0,,TRUE,30,0
10-08-20 0:00,07/23/2021 12:00:00 AM,Cyberattack,04-05-18 0:00,03/27/2021 12:00:00 AM,Savory Spice,10172,Malware,2785,Business,Retail,2021,2021,"1,000-9,999",500+,170,917,1087,TRUE,1087,,FALSE,288,500+
03-10-21 0:00,05-03-21 0:00,Cyberattack,12-01-20 0:00,03-08-21 0:00,"Divvy Up, Inc.",10174,Malware,1012,Business,Retail,2021,2021,"1,000-9,999",Jan-99,0,99,99,FALSE,97,2,FALSE,54,Jan-99
08/15/2020 12:00:00 AM,01/14/2021 12:00:00 AM,Cyberattack,,,National Western Life Insurance Company,10176,Malware,15556,Finance,,2021,2021,"10,000-49,999",Unknown,,,,FALSE,,,FALSE,152,Unknown
07/16/2020 12:00:00 AM,09/14/2020 12:00:00 AM,Cyberattack,09/24/2019 12:00:00 AM,11/14/2019 12:00:00 AM,Baylor Genetics,10192,Phishing,804,Health,,2021,2021,500-999,200-299,0,296,296,FALSE,51,245,FALSE,60,Jan-99
06/29/2020 12:00:00 AM,12/30/2020 12:00:00 AM,Cyberattack,06-04-20 0:00,07-10-20 0:00,International Union of Bricklayers and Allied Craftworkers,10193,Phishing,1053,Non-Profit/Charity,,2021,2021,"1,000-9,999",Jan-99,11,25,36,TRUE,36,,FALSE,184,Jan-99
09-07-20 0:00,12/30/2020 12:00:00 AM,Cyberattack,07-01-18 0:00,,Zoetop Business Co. Ltd.,10195,Unclear/unknown,148785,Business,Clothing,2021,2021,"50,000-999,999",Unknown,,799,,FALSE,,,FALSE,114,Unknown
08-10-20 0:00,08/24/2020 12:00:00 AM,Unauthorized Access,,,Arbiter Sports,10199,,16465,Business,Software,2021,2021,"10,000-49,999",Unknown,,,,FALSE,,,FALSE,14,Unknown
06/26/2020 12:00:00 AM,07/24/2020 12:00:00 AM,Cyberattack,,,City of Redmond,10200,,2851,Government,,2021,2021,"1,000-9,999",Unknown,,,,FALSE,,,FALSE,28,Unknown
09/18/2019 12:00:00 AM,07/24/2020 12:00:00 AM,Theft or Mistake,09/18/2019 12:00:00 AM,09/18/2019 12:00:00 AM,Entercom Communications Corp.,10201,,2730,Business,Entertainment,2021,2021,"1,000-9,999",0,0,0,0,TRUE,0,,TRUE,310,0
06/25/2020 12:00:00 AM,07/24/2020 12:00:00 AM,Unauthorized Access,07/26/2019 12:00:00 AM,11/18/2019 12:00:00 AM,Ply Gem Residential Solutions,10202,,2841,Business,Home,2021,2021,"1,000-9,999",300-399,0,335,335,FALSE,115,220,FALSE,29,100-199
06-01-20 0:00,07/27/2020 12:00:00 AM,Cyberattack,,,CK-12 Foundation,10203,,5017,Non-Profit/Charity,,2021,2021,"1,000-9,999",Unknown,,,,FALSE,,,FALSE,56,Unknown
07/16/2020 12:00:00 AM,07/28/2020 12:00:00 AM,Cyberattack,02-07-20 0:00,05/20/2020 12:00:00 AM,French American School of Puget Sound,10204,Ransomware,3172,Education,,2021,2021,"1,000-9,999",100-199,0,160,160,FALSE,103,57,FALSE,12,100-199
01-05-20 0:00,07/28/2020 12:00:00 AM,Theft or Mistake,01/18/2016 12:00:00 AM,01-08-20 0:00,"Front Rush, LLC",10205,,1982,Business,Other,2021,2021,"1,000-9,999",500+,3,1448,1451,TRUE,1451,,FALSE,205,500+
07/16/2020 12:00:00 AM,07/31/2020 12:00:00 AM,Cyberattack,02-07-20 0:00,05/20/2020 12:00:00 AM,Auburn University,10206,Ransomware,1294,Education,,2021,2021,"1,000-9,999",100-199,0,160,160,FALSE,103,57,FALSE,15,100-199
07/16/2020 12:00:00 AM,07/31/2020 12:00:00 AM,Cyberattack,02-07-20 0:00,05/20/2020 12:00:00 AM,George W. Bush Presidential Center,10207,Ransomware,6797,Non-Profit/Charity,,2021,2021,"1,000-9,999",100-199,0,160,160,FALSE,103,57,FALSE,15,100-199
07/16/2020 12:00:00 AM,08-03-20 0:00,Cyberattack,02-07-20 0:00,05/20/2020 12:00:00 AM,"Americares Foundation, Inc.",10208,Ransomware,2444,Non-Profit/Charity,,2021,2021,"1,000-9,999",100-199,0,160,160,FALSE,103,57,FALSE,18,100-199
07-02-20 0:00,08-03-20 0:00,Cyberattack,11/22/2019 12:00:00 AM,02-12-20 0:00,"Würkforce, Inc.",10209,,527,Business,Other,2021,2021,500-999,200-299,0,223,223,FALSE,82,141,FALSE,32,Jan-99
04/28/2020 12:00:00 AM,08-04-20 0:00,Unauthorized Access,,,"Scholarship America, Inc.",10210,,2620,Non-Profit/Charity,,2021,2021,"1,000-9,999",Unknown,,,,FALSE,,,FALSE,98,Unknown
07/16/2020 12:00:00 AM,08-05-20 0:00,Cyberattack,02-07-20 0:00,05/20/2020 12:00:00 AM,Cancer Research Institute,10211,Ransomware,1312,Non-Profit/Charity,,2021,2021,"1,000-9,999",100-199,0,160,160,FALSE,103,57,FALSE,20,100-199
07/16/2020 12:00:00 AM,08-07-20 0:00,Cyberattack,02-07-20 0:00,05/20/2020 12:00:00 AM,Pacific Northwest University of Health Sciences,10212,Ransomware,1122,Education,,2021,2021,"1,000-9,999",100-199,0,160,160,FALSE,103,57,FALSE,22,100-199
07/16/2020 12:00:00 AM,08-09-20 0:00,Cyberattack,02-07-20 0:00,05/20/2020 12:00:00 AM,Planned Parenthood of the Rocky Mountains,10213,Ransomware,526,Health,,2021,2021,500-999,100-199,0,160,160,FALSE,103,57,FALSE,24,100-199
05/16/2020 12:00:00 AM,08-10-20 0:00,Cyberattack,05/16/2020 12:00:00 AM,05/16/2020 12:00:00 AM,"Dynasplint Systems, Inc.",10214,Ransomware,1364,Business,Manufacturing,2021,2021,"1,000-9,999",0,0,0,0,TRUE,0,,TRUE,86,0
07/16/2020 12:00:00 AM,08-10-20 0:00,Cyberattack,02-07-20 0:00,05/20/2020 12:00:00 AM,Heritage University,10215,Ransomware,7803,Education,,2021,2021,"1,000-9,999",100-199,0,160,160,FALSE,103,57,FALSE,25,100-199
07/16/2020 12:00:00 AM,08-10-20 0:00,Cyberattack,02-07-20 0:00,05/20/2020 12:00:00 AM,Wisconsin Evangelical Lutheran Synod,10216,Ransomware,867,Non-Profit/Charity,,2021,2021,500-999,100-199,0,160,160,FALSE,103,57,FALSE,25,100-199
07/16/2020 12:00:00 AM,08-12-20 0:00,Cyberattack,02-07-20 0:00,05/20/2020 12:00:00 AM,Mt. Baker Planned Parenthood,10218,Ransomware,2367,Non-Profit/Charity,,2021,2021,"1,000-9,999",100-199,0,160,160,FALSE,103,57,FALSE,27,100-199
07/16/2020 12:00:00 AM,08-12-20 0:00,Cyberattack,02-07-20 0:00,05/20/2020 12:00:00 AM,Northeastern University,10219,Ransomware,2602,Education,,2021,2021,"1,000-9,999",100-199,0,160,160,FALSE,103,57,FALSE,27,100-199
07/16/2020 12:00:00 AM,08-11-20 0:00,Cyberattack,02-07-20 0:00,05/20/2020 12:00:00 AM,The Evergreen State College Foundation,10222,Ransomware,40549,Non-Profit/Charity,,2021,2021,"10,000-49,999",100-199,0,160,160,FALSE,103,57,FALSE,26,100-199
07/16/2020 12:00:00 AM,08-12-20 0:00,Cyberattack,02-07-20 0:00,05/20/2020 12:00:00 AM,The University of Florida,10223,Ransomware,5075,Education,,2021,2021,"1,000-9,999",100-199,0,160,160,FALSE,103,57,FALSE,27,100-199
07/16/2020 12:00:00 AM,08/13/2020 12:00:00 AM,Cyberattack,02-07-20 0:00,05/20/2020 12:00:00 AM,"Hearing, Speech & Deaf Center",10224,Ransomware,8441,Non-Profit/Charity,,2021,2021,"1,000-9,999",100-199,0,160,160,FALSE,103,57,FALSE,28,100-199
07/16/2020 12:00:00 AM,08/14/2020 12:00:00 AM,Cyberattack,02-07-20 0:00,05/20/2020 12:00:00 AM,"American Civil Liberties Union, Inc.",10225,Ransomware,86269,Non-Profit/Charity,,2021,2021,"50,000-999,999",100-199,0,160,160,FALSE,103,57,FALSE,29,100-199
07/16/2020 12:00:00 AM,08/14/2020 12:00:00 AM,Cyberattack,02-07-20 0:00,05/20/2020 12:00:00 AM,Assumption St. Bridget School,10226,Ransomware,769,Education,,2021,2021,500-999,100-199,0,160,160,FALSE,103,57,FALSE,29,100-199
07/16/2020 12:00:00 AM,08/14/2020 12:00:00 AM,Cyberattack,02-07-20 0:00,05/20/2020 12:00:00 AM,Bishop Blanchet High School,10227,Ransomware,3162,Education,,2021,2021,"1,000-9,999",100-199,0,160,160,FALSE,103,57,FALSE,29,100-199
07/16/2020 12:00:00 AM,08/14/2020 12:00:00 AM,Cyberattack,02-07-20 0:00,05/20/2020 12:00:00 AM,Boston University,10228,Ransomware,7067,Education,,2021,2021,"1,000-9,999",100-199,0,160,160,FALSE,103,57,FALSE,29,100-199
07/16/2020 12:00:00 AM,08/14/2020 12:00:00 AM,Cyberattack,02-07-20 0:00,05/20/2020 12:00:00 AM,Confluence Health Foundation,10229,Ransomware,1132,Health,,2021,2021,"1,000-9,999",100-199,0,160,160,FALSE,103,57,FALSE,29,100-199
07/16/2020 12:00:00 AM,08/14/2020 12:00:00 AM,Cyberattack,02-07-20 0:00,05/20/2020 12:00:00 AM,Denver Dumb Friends League,10230,Ransomware,655,Non-Profit/Charity,,2021,2021,500-999,100-199,0,160,160,FALSE,103,57,FALSE,29,100-199
07/16/2020 12:00:00 AM,08/14/2020 12:00:00 AM,Cyberattack,02-07-20 0:00,05/20/2020 12:00:00 AM,EMILY's List,10231,Ransomware,9325,Business,Other,2021,2021,"1,000-9,999",100-199,0,160,160,FALSE,103,57,FALSE,29,100-199
07/20/2020 12:00:00 AM,08/14/2020 12:00:00 AM,Cyberattack,07/15/2019 12:00:00 AM,07-10-20 0:00,"Filters Fast, LLC",10232,Malware,6584,Business,Retail,2021,2021,"1,000-9,999",300-399,0,371,371,FALSE,361,10,FALSE,25,300-399
07/16/2020 12:00:00 AM,08/14/2020 12:00:00 AM,Cyberattack,02-07-20 0:00,05/20/2020 12:00:00 AM,March of Dimes,10233,Ransomware,446097,Non-Profit/Charity,,2021,2021,"50,000-999,999",100-199,0,160,160,FALSE,103,57,FALSE,29,100-199
07/16/2020 12:00:00 AM,08/14/2020 12:00:00 AM,Cyberattack,02-07-20 0:00,05/20/2020 12:00:00 AM,Metropolitan State University Denver Foundation,10234,Ransomware,1235,Non-Profit/Charity,,2021,2021,"1,000-9,999",100-199,0,160,160,FALSE,103,57,FALSE,29,100-199
07/16/2020 12:00:00 AM,08/14/2020 12:00:00 AM,Cyberattack,02-07-20 0:00,05/20/2020 12:00:00 AM,"Planned Parenthood of the Columbia Willamette, Inc.",10235,Ransomware,2866,Non-Profit/Charity,,2021,2021,"1,000-9,999",100-199,0,160,160,FALSE,103,57,FALSE,29,100-199
07/16/2020 12:00:00 AM,08/14/2020 12:00:00 AM,Cyberattack,02-07-20 0:00,05/20/2020 12:00:00 AM,Portland Community College Foundation,10236,Ransomware,17908,Non-Profit/Charity,,2021,2021,"10,000-49,999",100-199,0,160,160,FALSE,103,57,FALSE,29,100-199
